manufacturer,aspiration,doors,body,drive,engine_location,engine_type,cylinders,fuel_system,horsepower,peak_rpm,city_mpg,highway_mpg,price,diesel,gas
toyota,turbo,two,sedan,fwd,front,ohc,four,mpfi,110.0,4350.0,30,30,7898.0,0,1
peugot,std,two,sedan,fwd,front,ohc,four,2bbl,88.0,4400.0,17,22,40960.0,1,0
toyota,std,four,sedan,fwd,front,ohc,four,idi,92.0,4200.0,19,25,7738.0,1,0
honda,std,four,hatchback,fwd,front,ohcv,four,1bbl,70.0,4800.0,17,30,7895.0,0,1
nissan,std,two,sedan,rwd,front,ohcf,four,mpfi,69.0,5200.0,19,22,7738.0,1,0
mitsubishi,std,two,sedan,fwd,front,ohc,four,mpfi,62.0,5500.0,18,30,9495.0,0,1
volkswagen,turbo,four,sedan,fwd,front,ohc,four,4bbl,52.0,4800.0,19,28,8195.0,0,1
mazda,std,four,sedan,fwd,front,ohcf,six,mpfi,104.256157635468,5250.0,18,34,9960.0,0,1
honda,std,two,hatchback,fwd,front,ohc,four,idi,116.0,4750.0,14,30,6855.0,0,1
mercedes-benz,std,four,sedan,rwd,front,rotor,four,mpfi,154.0,4750.0,20,32,8845.0,0,1
dodge,std,two,sedan,rwd,front,ohcf,four,2bbl,69.0,4150.0,31,24,5118.0,1,0
mercedes-benz,std,two,hatchback,fwd,front,ohc,four,spdi,92.0,4800.0,47,37,16515.0,0,1
mitsubishi,std,four,hatchback,fwd,front,ohc,eight,2bbl,84.0,5500.0,31,27,7775.0,0,1
porsche,std,two,wagon,rwd,front,ohcf,four,2bbl,62.0,5000.0,14,38,22470.0,0,1
peugot,turbo,four,wagon,fwd,front,ohc,four,4bbl,184.0,5500.0,24,31,6669.0,0,1
renault,std,two,sedan,4wd,front,ohc,four,mpfi,68.0,5800.0,23,37,13860.0,1,0
alfa-romero,std,four,convertible,fwd,front,ohc,four,mpfi,97.0,5000.0,16,30,7975.0,1,0
mitsubishi,std,two,hatchback,rwd,front,ohcf,four,2bbl,116.0,5500.0,23,37,7295.0,0,1
saab,turbo,four,wagon,fwd,front,ohc,four,2bbl,123.0,5500.0,19,32,16630.0,0,1
mercedes-benz,std,four,sedan,rwd,front,ohcv,six,2bbl,143.0,5500.0,22,24,18420.0,0,1
audi,std,four,sedan,rwd,front,ohc,four,2bbl,84.0,4800.0,37,22,7295.0,0,1
porsche,std,two,hatchback,fwd,front,ohc,four,1bbl,176.0,4250.0,27,34,13200.0,0,1
volvo,std,four,sedan,fwd,front,ohc,four,mpfi,120.0,5000.0,38,25,13499.0,1,0
toyota,std,four,hardtop,rwd,front,ohc,four,2bbl,68.0,5000.0,27,33,7957.0,0,1
mitsubishi,std,four,sedan,fwd,front,ohcv,four,2bbl,135.0,4800.0,30,18,13495.0,0,1
mitsubishi,std,two,wagon,fwd,front,ohc,four,mpfi,76.0,5500.0,31,36,7957.0,0,1
mercedes-benz,turbo,two,sedan,fwd,front,ohc,four,mpfi,116.0,5200.0,24,23,31600.0,0,1
peugot,std,four,sedan,rwd,front,ohc,four,1bbl,154.0,5250.0,21,46,8189.0,0,1
toyota,std,four,sedan,rwd,front,ohc,four,spdi,112.0,6600.0,26,25,16630.0,1,0
subaru,std,four,sedan,fwd,front,ohc,six,2bbl,160.0,5500.0,19,32,16695.0,0,1
volvo,std,two,sedan,rwd,front,ohcv,four,mpfi,92.0,5000.0,24,25,8249.0,0,1
renault,std,two,hatchback,fwd,front,ohc,four,2bbl,101.0,5900.0,23,29,10198.0,1,0
mercedes-benz,std,four,wagon,fwd,front,ohc,four,mpfi,69.0,4400.0,30,29,13415.0,0,1
chevrolet,std,four,sedan,fwd,front,ohc,six,spfi,101.0,4800.0,19,29,9959.0,0,1
honda,std,two,hatchback,rwd,front,ohc,four,mpfi,110.0,5500.0,24,27,8195.0,1,0
nissan,std,two,sedan,4wd,front,l,four,mpfi,68.0,5500.0,31,22,7609.0,1,0
toyota,turbo,two,hatchback,fwd,front,ohcv,six,mpfi,70.0,5200.0,25,43,6095.0,0,1
nissan,std,four,convertible,fwd,front,ohc,four,mpfi,161.0,4400.0,17,20,7395.0,0,1
mercedes-benz,std,two,sedan,rwd,front,ohc,four,1bbl,48.0,5500.0,24,19,22018.0,0,1
subaru,std,two,wagon,fwd,front,ohc,four,idi,176.0,4200.0,31,24,8778.0,0,1
peugot,std,four,hatchback,rwd,front,ohc,four,mpfi,145.0,5900.0,47,30,7198.0,1,0
audi,std,two,hatchback,fwd,front,dohc,eight,idi,161.0,5500.0,27,19,10698.0,1,0
volkswagen,std,two,sedan,fwd,front,ohcf,four,2bbl,101.0,4250.0,24,38,16630.0,0,1
bmw,std,four,wagon,rwd,front,ohc,six,mpfi,160.0,5500.0,30,32,6229.0,0,1
honda,std,two,sedan,rwd,front,ohc,four,mpfi,62.0,4750.0,45,30,7738.0,1,0
bmw,std,two,hatchback,fwd,front,ohc,four,mpfi,68.0,5500.0,24,37,11900.0,1,0
jaguar,turbo,four,sedan,rwd,front,ohc,four,2bbl,68.0,5800.0,30,30,8845.0,0,1
mercedes-benz,std,four,wagon,fwd,front,ohc,four,2bbl,88.0,5600.0,26,23,6669.0,0,1
bmw,std,two,hatchback,fwd,front,dohc,four,2bbl,116.0,4800.0,37,23,28248.0,0,1
plymouth,std,two,hatchback,rwd,front,ohc,four,2bbl,68.0,4800.0,31,31,15250.0,0,1
volvo,std,four,hatchback,rwd,front,ohc,six,mpfi,84.0,5125.369458128079,29,38,34028.0,0,1
nissan,std,four,hatchback,fwd,front,ohc,six,mpfi,135.0,5200.0,49,24,16515.0,0,1
nissan,turbo,two,hatchback,fwd,front,ohc,four,idi,68.0,4750.0,28,34,9298.0,1,0
nissan,std,four,sedan,fwd,front,ohc,four,mpfi,184.0,5250.0,23,38,13950.0,0,1
mitsubishi,std,four,hatchback,rwd,front,ohc,four,2bbl,95.0,4500.0,36,38,7603.0,1,0
volvo,turbo,two,sedan,fwd,front,ohcv,four,mpfi,85.0,5500.0,26,26,8189.0,0,1
volkswagen,std,four,sedan,fwd,front,ohc,four,2bbl,154.0,5200.0,31,24,5499.0,0,1
volvo,std,four,sedan,fwd,front,l,four,idi,48.0,4800.0,31,32,7198.0,0,1
honda,std,two,hatchback,rwd,front,l,four,mpfi,207.0,4400.0,13,32,6095.0,0,1
subaru,std,two,hardtop,rwd,front,ohc,four,mpfi,101.0,5900.0,31,30,6479.0,0,1
nissan,std,two,sedan,fwd,front,ohc,four,mpfi,114.0,4250.0,15,30,8238.0,0,1
honda,std,four,sedan,fwd,front,ohc,four,2bbl,207.0,4800.0,19,37,17450.0,1,0
volvo,turbo,two,hatchback,rwd,front,ohc,four,mpfi,114.0,5000.0,24,33,9233.0,0,1
mazda,std,four,wagon,rwd,front,ohc,four,2bbl,114.0,4800.0,31,24,16500.0,0,1
peugot,turbo,four,hatchback,rwd,front,rotor,six,2bbl,62.0,4800.0,19,37,17669.0,0,1
toyota,std,two,hatchback,fwd,front,dohc,eight,mpfi,68.0,5500.0,28,24,6529.0,0,1
nissan,std,two,wagon,rwd,front,ohc,four,2bbl,70.0,5900.0,37,34,10345.0,0,1
nissan,std,two,wagon,fwd,front,ohc,four,2bbl,110.0,5000.0,23,23,7463.0,0,1
audi,std,four,hatchback,rwd,front,ohc,four,mpfi,160.0,5100.0,19,31,18344.0,0,1
mercedes-benz,std,four,hatchback,fwd,front,ohc,four,spdi,69.0,4800.0,23,38,10295.0,0,1
jaguar,std,four,sedan,fwd,front,ohc,four,mpfi,114.0,4750.0,24,16,9538.0,0,1
subaru,turbo,two,hatchback,fwd,front,ohc,four,mpfi,68.0,4350.0,23,41,18420.0,0,1
volkswagen,std,two,hatchback,fwd,front,ohc,four,mpfi,68.0,4150.0,38,33,9538.0,0,1
mitsubishi,std,two,hatchback,fwd,front,l,four,idi,207.0,5100.0,30,24,12290.0,1,0
subaru,turbo,four,sedan,fwd,rear,ohcf,six,2bbl,114.0,4800.0,20,29,6918.0,0,1
subaru,std,two,hatchback,fwd,front,rotor,eight,spdi,84.0,4200.0,23,28,6529.0,1,0
dodge,std,four,hatchback,fwd,front,ohc,four,mpfi,114.0,4800.0,26,33,20970.0,0,1
toyota,std,four,hatchback,rwd,front,l,four,idi,55.0,4150.0,33,43,6918.0,0,1
honda,turbo,four,sedan,fwd,front,ohcf,four,spdi,69.0,5000.0,21,16,12170.0,0,1
peugot,std,four,sedan,fwd,front,ohc,four,2bbl,120.0,5800.0,23,37,8921.0,0,1
nissan,std,two,wagon,rwd,front,ohc,four,1bbl,116.0,4800.0,19,54,34028.0,0,1
peugot,std,four,hatchback,fwd,front,ohcf,four,mpfi,115.0,5500.0,26,38,14489.0,1,0
mitsubishi,turbo,four,hatchback,rwd,front,ohcv,four,mpfi,68.0,5200.0,17,22,16558.0,0,1
mitsubishi,std,four,sedan,fwd,front,ohc,six,mpfi,62.0,5200.0,24,37,9960.0,0,1
volvo,std,four,sedan,rwd,front,ohc,four,spdi,121.0,4800.0,17,25,36880.0,1,0
volvo,std,four,sedan,fwd,front,ohc,four,2bbl,88.0,4800.0,37,30,23875.0,1,0
dodge,std,four,hardtop,rwd,front,ohc,four,mpfi,88.0,5800.0,23,38,11850.0,0,1
subaru,std,two,hatchback,fwd,front,ohcv,four,2bbl,68.0,5200.0,17,31,15040.0,0,1
saab,std,four,sedan,rwd,front,ohc,four,mpfi,110.0,5500.0,27,34,36880.0,0,1
bmw,std,two,convertible,rwd,front,ohc,five,2bbl,184.0,5000.0,26,32,11245.0,0,1
volvo,std,four,hatchback,rwd,front,ohc,four,1bbl,68.0,5400.0,37,28,7129.0,0,1
mazda,std,four,hatchback,fwd,front,dohc,four,spfi,121.0,5800.0,21,34,11900.0,0,1
dodge,std,two,sedan,fwd,front,ohc,six,mpfi,101.0,5200.0,31,28,16430.0,0,1
toyota,std,two,hardtop,4wd,rear,ohc,four,mpfi,76.0,4150.0,24,31,16695.0,0,1
toyota,std,four,sedan,fwd,front,ohc,four,mpfi,106.0,4800.0,24,31,5572.0,0,1
peugot,std,two,sedan,fwd,front,l,four,mpfi,114.0,5900.0,28,29,16695.0,0,1
volkswagen,std,two,hatchback,4wd,front,ohc,four,2bbl,175.0,5000.0,26,23,5389.0,0,1
mercedes-benz,std,two,sedan,fwd,front,ohcf,four,2bbl,94.0,5250.0,19,20,5151.0,1,0
nissan,std,four,hatchback,fwd,front,ohc,four,2bbl,120.0,4800.0,31,25,7898.0,0,1
nissan,std,two,sedan,rwd,front,ohc,four,2bbl,116.0,5100.0,36,24,11549.0,0,1
saab,std,four,hatchback,fwd,front,ohc,four,2bbl,69.0,5400.0,16,22,6692.0,0,1
mercedes-benz,std,four,hatchback,fwd,front,ohc,four,idi,182.0,5000.0,23,30,6189.0,0,1
mercedes-benz,std,four,hatchback,fwd,front,ohc,two,mpfi,90.0,5500.0,27,47,11048.0,1,0
mitsubishi,std,two,hatchback,fwd,front,ohc,four,1bbl,116.0,5000.0,35,16,14869.0,0,1
jaguar,std,four,wagon,fwd,front,l,four,2bbl,92.0,5000.0,17,38,7603.0,0,1
alfa-romero,std,four,sedan,rwd,front,dohc,four,2bbl,207.0,6000.0,15,38,7395.0,0,1
mercedes-benz,turbo,two,sedan,rwd,front,ohcv,four,idi,90.0,5200.0,30,39,22018.0,1,0
audi,turbo,two,hatchback,fwd,front,ohc,four,2bbl,102.0,5500.0,23,26,6229.0,0,1
bmw,std,four,sedan,fwd,front,ohc,four,mpfi,72.0,5500.0,19,46,18620.0,0,1
toyota,std,four,sedan,fwd,front,ohc,four,mpfi,86.0,4800.0,19,24,17669.0,0,1
toyota,std,two,sedan,fwd,front,ohcf,four,2bbl,182.0,5500.0,31,38,10198.0,0,1
honda,std,two,sedan,rwd,front,l,four,4bbl,97.0,5000.0,27,24,5572.0,0,1
mitsubishi,std,two,sedan,rwd,front,ohc,four,spdi,152.0,4500.0,38,32,7957.0,0,1
mitsubishi,turbo,two,sedan,rwd,front,ohc,four,mpfi,72.0,5800.0,20,23,8921.0,1,0
toyota,std,four,sedan,rwd,front,ohc,four,2bbl,162.0,5500.0,31,38,8449.0,0,1
mitsubishi,std,two,sedan,fwd,front,ohc,four,2bbl,68.0,5500.0,38,33,12629.0,0,1
dodge,std,two,hatchback,fwd,front,ohcf,eight,mpfi,101.0,4800.0,31,30,11595.0,0,1
volvo,std,four,hatchback,fwd,front,ohc,four,mpfi,68.0,4400.0,31,34,5348.0,0,1
volvo,std,two,sedan,rwd,front,dohc,four,mpfi,70.0,4800.0,19,25,10945.0,1,0
honda,std,four,sedan,fwd,front,l,eight,idi,121.0,5000.0,23,22,18344.0,0,1
nissan,std,two,hatchback,fwd,front,l,two,mpfi,69.0,5200.0,38,34,40960.0,0,1
mazda,std,four,sedan,rwd,front,dohc,four,2bbl,86.0,5250.0,24,17,18150.0,0,1
nissan,std,four,sedan,fwd,front,ohcf,four,idi,68.0,4750.0,24,34,18344.0,0,1
peugot,std,two,hatchback,rwd,front,ohc,four,2bbl,64.0,4800.0,34,29,5151.0,1,0
mercedes-benz,std,four,sedan,fwd,front,ohcf,four,mpfi,102.0,4800.0,19,34,10898.0,1,0
mitsubishi,std,four,sedan,fwd,front,l,four,mpfi,207.0,4800.0,19,25,7609.0,0,1
saab,std,four,sedan,fwd,front,ohc,six,mpfi,102.0,4400.0,30,25,8495.0,1,0
mitsubishi,std,two,wagon,rwd,front,ohc,four,1bbl,70.0,4800.0,17,37,16900.0,0,1
plymouth,std,four,sedan,fwd,front,ohc,four,mpfi,114.0,5200.0,30,31,10698.0,0,1
nissan,std,two,sedan,4wd,front,ohc,four,mpfi,82.0,5000.0,31,24,20970.0,0,1
toyota,std,four,hatchback,rwd,front,ohc,four,2bbl,116.0,4800.0,23,30,9960.0,0,1
mitsubishi,std,two,hatchback,rwd,front,ohc,four,mpfi,70.0,4900.0,31,23,15750.0,0,1
toyota,std,two,hatchback,rwd,front,ohc,four,mpfi,68.0,5125.369458128079,47,30,32528.0,0,1
peugot,turbo,four,convertible,fwd,front,ohc,four,2bbl,97.0,4350.0,17,30,12764.0,0,1
peugot,std,two,hatchback,rwd,front,ohc,four,2bbl,114.0,5250.0,31,30,5151.0,1,0
honda,turbo,two,wagon,rwd,front,ohc,four,mpfi,95.0,5500.0,19,25,11259.0,0,1
volvo,std,four,hatchback,fwd,front,l,four,mpfi,70.0,4800.0,37,36,10295.0,1,0
volvo,std,two,hatchback,rwd,rear,ohc,four,2bbl,90.0,4800.0,36,37,7995.0,0,1
nissan,turbo,two,hatchback,rwd,front,ohc,six,2bbl,102.0,4800.0,17,20,9295.0,1,0
peugot,std,four,hatchback,fwd,front,ohc,four,idi,68.0,4800.0,24,24,13200.0,0,1
nissan,turbo,four,sedan,rwd,front,ohcf,six,mpfi,76.0,4500.0,28,30,12945.0,0,1
volkswagen,std,four,hatchback,fwd,front,ohc,four,idi,101.0,5800.0,25,34,8921.0,1,0
toyota,std,four,sedan,fwd,front,ohc,four,2bbl,68.0,5250.0,31,25,15250.0,0,1
volkswagen,std,two,sedan,rwd,front,l,four,2bbl,69.0,4500.0,37,18,9298.0,0,1
toyota,std,two,sedan,fwd,front,ohcf,four,spdi,101.0,5250.0,31,28,8249.0,0,1
saab,std,four,hatchback,fwd,front,ohc,four,spdi,85.0,5125.369458128079,20,25,13200.0,0,1
toyota,std,two,sedan,rwd,front,dohc,four,2bbl,111.0,5400.0,16,23,7609.0,1,0
subaru,turbo,four,sedan,rwd,front,ohc,four,mpfi,82.0,5250.0,37,26,18620.0,0,1
volkswagen,std,four,hatchback,fwd,front,ohcv,four,mpfi,76.0,4800.0,45,28,8058.0,0,1
nissan,turbo,four,sedan,fwd,front,ohc,four,2bbl,62.0,5500.0,37,38,11694.0,0,1
renault,std,two,hardtop,rwd,front,ohc,four,mpfi,48.0,5000.0,27,28,8558.0,0,1
volkswagen,std,four,hatchback,fwd,front,ohc,four,mpfi,97.0,5500.0,31,38,15510.0,1,0
dodge,turbo,four,wagon,fwd,front,ohc,four,2bbl,88.0,5500.0,21,25,9895.0,0,1
honda,std,four,sedan,fwd,front,ohc,six,mpfi,145.0,4800.0,26,29,16695.0,0,1
mitsubishi,std,four,wagon,fwd,front,ohc,four,2bbl,110.0,5500.0,16,25,5118.0,0,1
nissan,std,two,hatchback,rwd,front,ohc,four,2bbl,56.0,5000.0,25,37,7957.0,0,1
mitsubishi,std,two,hatchback,fwd,front,ohcf,four,2bbl,69.0,4800.0,16,43,12440.0,0,1
bmw,std,four,sedan,fwd,front,ohc,four,4bbl,69.0,4800.0,19,46,7609.0,0,1
volkswagen,std,four,sedan,fwd,front,ohc,five,spdi,82.0,6000.0,18,36,13499.0,0,1
mercedes-benz,std,two,sedan,4wd,front,ohc,four,1bbl,69.0,5600.0,31,43,8495.0,0,1
nissan,std,four,hatchback,fwd,front,l,four,2bbl,121.0,5500.0,30,37,13200.0,0,1
peugot,std,four,hatchback,fwd,front,ohc,four,idi,116.0,4800.0,19,41,7126.0,0,1
audi,std,two,hatchback,fwd,front,ohc,four,mpfi,114.0,5500.0,36,32,9988.0,1,0
mercedes-benz,std,two,sedan,fwd,front,ohc,five,2bbl,154.0,4500.0,27,34,6795.0,0,1
nissan,turbo,two,convertible,rwd,front,ohc,six,idi,92.0,4400.0,38,29,7295.0,1,0
mercedes-benz,std,two,sedan,fwd,front,ohc,four,idi,85.0,5500.0,17,28,9988.0,0,1
toyota,std,two,sedan,fwd,front,ohc,four,mpfi,76.0,4150.0,25,25,11259.0,0,1
isuzu,std,four,sedan,rwd,front,l,four,2bbl,97.0,4200.0,29,25,9989.0,0,1
audi,turbo,two,sedan,rwd,front,ohc,six,mpfi,145.0,5400.0,26,42,8013.0,0,1
mitsubishi,turbo,four,wagon,rwd,front,ohc,four,idi,97.0,5500.0,31,32,36880.0,0,1
plymouth,std,four,hatchback,fwd,front,ohc,four,idi,92.0,5200.0,38,36,18150.0,0,1
mercury,std,four,sedan,rwd,front,ohc,six,idi,73.0,5400.0,14,25,22625.0,0,1
mazda,std,two,sedan,rwd,front,ohc,four,mpfi,68.0,4150.0,24,36,16503.0,1,0
mitsubishi,std,four,hatchback,rwd,front,dohc,four,1bbl,88.0,5000.0,28,42,8013.0,0,1
nissan,turbo,four,sedan,rwd,front,ohcv,four,2bbl,92.0,4150.0,19,25,11845.0,1,0
volvo,std,two,hatchback,4wd,front,ohc,four,2bbl,101.0,5500.0,37,31,9988.0,0,1
audi,turbo,two,wagon,fwd,front,ohc,four,mpfi,73.0,4200.0,23,34,13645.0,0,1
peugot,std,four,sedan,fwd,front,ohc,four,idi,114.0,5500.0,31,25,18399.0,0,1
toyota,std,four,sedan,rwd,front,ohc,four,idi,60.0,5250.0,25,31,9279.0,0,1
mercedes-benz,std,four,sedan,rwd,front,ohcv,twelve,idi,68.0,4200.0,38,31,18420.0,0,1
dodge,std,two,hatchback,fwd,front,l,four,idi,76.0,5500.0,17,28,5151.0,0,1
saab,std,four,sedan,fwd,front,ohc,four,mpfi,200.0,5200.0,19,32,6229.0,0,1
subaru,std,four,wagon,rwd,front,l,four,2bbl,97.0,5000.0,19,29,7995.0,1,0
subaru,std,four,sedan,fwd,front,l,six,2bbl,152.0,4800.0,18,24,11845.0,0,1
mercedes-benz,std,two,hardtop,rwd,front,ohc,four,2bbl,70.0,5250.0,27,43,18420.0,0,1
toyota,std,four,sedan,fwd,front,ohc,four,2bbl,160.0,4750.0,27,28,6229.0,0,1
dodge,std,two,sedan,fwd,front,ohc,four,1bbl,58.0,4800.0,17,30,7999.0,0,1
renault,std,four,wagon,fwd,front,ohc,four,2bbl,85.0,5500.0,37,25,18344.0,1,0
honda,std,two,sedan,rwd,front,l,six,mpfi,68.0,5600.0,19,28,7603.0,0,1
porsche,std,four,sedan,rwd,front,ohc,four,mpfi,84.0,5800.0,19,27,6692.0,0,1
honda,std,two,sedan,fwd,front,dohc,four,mpfi,155.0,4350.0,49,34,8845.0,0,1
mazda,std,two,hatchback,rwd,front,rotor,four,idi,97.0,4650.0,19,32,9258.0,0,1
bmw,std,four,sedan,fwd,front,ohc,four,mpfi,114.0,5200.0,25,37,18950.0,0,1
isuzu,std,four,sedan,fwd,front,ohc,eight,idi,142.0,5800.0,26,37,11845.0,0,1
mitsubishi,std,two,sedan,fwd,front,ohc,four,2bbl,182.0,5900.0,21,22,17199.0,0,1
plymouth,std,four,hatchback,rwd,front,ohc,four,2bbl,152.0,4800.0,31,34,18344.0,0,1
saab,std,four,wagon,fwd,front,ohc,four,2bbl,111.0,4800.0,23,29,7463.0,0,1
subaru,std,four,convertible,rwd,front,ohc,four,mpfi,176.0,4750.0,30,37,10198.0,0,1
toyota,std,two,wagon,rwd,front,ohcf,four,mpfi,102.0,5600.0,23,30,8921.0,0,1
toyota,std,four,hatchback,rwd,front,ohcf,four,2bbl,69.0,4200.0,19,50,15645.0,0,1
volvo,std,two,sedan,rwd,front,ohc,four,2bbl,88.0,5000.0,17,30,34028.0,0,1
peugot,std,four,hatchback,rwd,front,ohc,four,2bbl,84.0,5000.0,17,23,9639.0,0,1
toyota,std,two,hatchback,fwd,front,ohcf,four,2bbl,176.0,4750.0,16,30,32250.0,0,1
bmw,std,two,hatchback,fwd,front,ohc,four,2bbl,95.0,5800.0,19,30,7295.0,0,1
mitsubishi,turbo,two,sedan,fwd,front,ohc,four,mpfi,162.0,4800.0,19,38,8195.0,0,1
renault,std,two,wagon,fwd,front,ohc,four,spdi,73.0,4800.0,18,34,18150.0,0,1
toyota,std,two,hatchback,fwd,front,l,four,mpfi,116.0,5000.0,37,33,12764.0,0,1
honda,std,two,sedan,fwd,front,ohc,four,2bbl,184.0,4800.0,30,29,11549.0,0,1
mazda,std,four,sedan,rwd,front,ohc,four,2bbl,114.0,5500.0,38,28,9989.0,1,0
plymouth,std,two,hardtop,rwd,front,ohc,four,mpfi,82.0,4800.0,19,34,7099.0,0,1
toyota,std,four,sedan,fwd,front,rotor,four,mpfi,92.0,5500.0,24,28,18150.0,0,1
toyota,std,four,sedan,fwd,front,ohcv,four,mpfi,86.0,5200.0,16,28,9295.0,0,1
bmw,std,two,convertible,rwd,front,rotor,six,2bbl,76.0,5000.0,31,18,7609.0,0,1
mitsubishi,std,four,hatchback,fwd,front,ohc,four,mpfi,95.0,5200.0,15,30,11694.0,0,1
mazda,std,two,hatchback,rwd,front,ohc,four,mpfi,62.0,5800.0,19,32,7603.0,0,1
toyota,std,two,hatchback,fwd,front,ohcf,four,mpfi,70.0,4750.0,22,29,18280.0,0,1
dodge,std,two,wagon,fwd,front,ohc,four,2bbl,102.0,4800.0,31,32,5499.0,1,0
saab,std,two,sedan,fwd,front,ohc,four,1bbl,155.0,5000.0,24,34,23875.0,1,0
toyota,std,two,convertible,rwd,front,ohc,four,2bbl,88.0,6000.0,27,25,18344.0,1,0
plymouth,std,two,sedan,fwd,front,ohc,four,mpfi,176.0,5000.0,19,22,13200.0,0,1
mercedes-benz,std,four,sedan,fwd,front,ohc,six,mpfi,120.0,4900.0,31,25,7053.0,0,1
volkswagen,std,four,hatchback,4wd,front,ohcf,four,2bbl,114.0,5200.0,19,30,5118.0,0,1
mercedes-benz,std,two,hardtop,fwd,front,dohc,four,mpfi,116.0,5000.0,23,17,8013.0,0,1
subaru,std,four,sedan,4wd,front,ohc,four,2bbl,95.0,4500.0,26,30,5399.0,0,1
mitsubishi,std,two,wagon,fwd,front,ohc,four,mpfi,114.0,5200.0,19,37,9295.0,0,1
toyota,std,two,sedan,rwd,front,ohc,four,mpfi,48.0,5250.0,20,32,36880.0,0,1
nissan,std,four,hatchback,fwd,front,ohc,four,spdi,200.0,4800.0,31,25,9988.0,0,1
toyota,std,four,sedan,rwd,front,ohc,four,mpfi,92.0,4800.0,31,38,9995.0,0,1
porsche,std,four,sedan,fwd,front,ohcv,four,mpfi,97.0,5500.0,18,27,9495.0,1,0
audi,std,two,sedan,fwd,front,ohc,four,spdi,111.0,4400.0,19,22,6377.0,1,0
toyota,std,four,wagon,rwd,front,ohc,five,2bbl,123.0,4800.0,19,31,9988.0,0,1
jaguar,std,four,sedan,rwd,front,l,four,2bbl,200.0,4750.0,31,30,6938.0,1,0
mitsubishi,turbo,four,sedan,rwd,front,ohc,four,2bbl,85.0,5500.0,29,23,9959.0,0,1
mazda,std,four,sedan,fwd,front,ohc,four,idi,95.0,5000.0,19,38,22625.0,0,1
toyota,std,four,hatchback,fwd,front,ohc,four,mpfi,182.0,6000.0,21,25,8845.0,0,1
mercedes-benz,turbo,two,wagon,4wd,front,ohcv,four,1bbl,76.0,4800.0,15,34,18150.0,0,1
volkswagen,std,two,sedan,fwd,rear,ohc,four,mpfi,134.0,5500.0,28,47,7738.0,0,1
renault,std,two,wagon,rwd,front,ohc,four,1bbl,116.0,5000.0,30,33,18150.0,0,1
nissan,std,two,hatchback,fwd,front,ohcf,four,mpfi,62.0,4800.0,17,37,8948.0,1,0
mitsubishi,std,two,sedan,rwd,front,ohc,four,2bbl,62.0,4400.0,19,27,16695.0,0,1
toyota,std,four,hatchback,rwd,front,ohc,four,2bbl,102.0,5800.0,17,30,6377.0,0,1
mazda,std,two,sedan,rwd,front,l,five,2bbl,114.0,5000.0,19,38,16500.0,1,0
plymouth,std,four,sedan,4wd,front,l,six,mpfi,162.0,5500.0,30,34,7799.0,0,1
mercedes-benz,std,four,sedan,fwd,front,ohc,four,mpfi,90.0,5000.0,24,29,32528.0,0,1
mitsubishi,std,two,sedan,rwd,front,ohcv,four,mpfi,120.0,4200.0,16,29,10345.0,1,0
dodge,std,two,convertible,rwd,front,ohc,four,2bbl,104.256157635468,5200.0,19,31,18950.0,1,0
jaguar,std,four,sedan,rwd,front,ohc,three,spdi,86.0,4200.0,19,20,41315.0,1,0
toyota,std,four,hatchback,rwd,front,ohc,four,mpfi,68.0,4500.0,17,29,9298.0,0,1
plymouth,turbo,four,hatchback,fwd,front,ohc,four,mpfi,110.0,4900.0,36,25,8195.0,0,1
toyota,std,four,sedan,fwd,front,ohc,six,2bbl,102.0,4800.0,24,28,40960.0,0,1
mitsubishi,turbo,four,sedan,fwd,front,ohc,four,idi,69.0,5500.0,17,25,12440.0,0,1
renault,std,two,sedan,rwd,front,l,four,idi,102.0,5200.0,31,32,35550.0,0,1
volkswagen,std,four,hatchback,4wd,front,ohc,four,mpfi,69.0,5500.0,27,24,11245.0,0,1
mazda,turbo,two,sedan,fwd,front,ohcf,four,mpfi,88.0,4250.0,19,33,9960.0,0,1
jaguar,std,four,sedan,rwd,front,ohc,four,2bbl,92.0,4500.0,26,22,10698.0,0,1
dodge,std,two,hatchback,fwd,front,ohc,four,spdi,86.0,5500.0,18,34,11595.0,0,1
honda,std,four,sedan,fwd,front,ohc,four,2bbl,182.0,5500.0,17,38,11845.0,0,1
toyota,std,four,wagon,rwd,front,ohcf,four,2bbl,88.0,4800.0,25,38,6692.0,0,1
alfa-romero,std,four,sedan,fwd,front,ohc,four,1bbl,62.0,5200.0,31,32,14399.0,0,1
honda,std,four,sedan,fwd,front,ohc,four,2bbl,123.0,6000.0,37,32,7463.0,0,1
nissan,std,four,hatchback,rwd,front,ohc,four,mpfi,62.0,5800.0,31,30,8778.0,0,1
nissan,std,two,sedan,fwd,front,ohc,four,mpfi,114.0,5500.0,21,34,17950.0,0,1
toyota,std,four,sedan,fwd,front,ohc,four,2bbl,145.0,5200.0,24,16,41315.0,0,1
honda,std,four,sedan,fwd,front,ohc,two,mpfi,76.0,4500.0,26,38,18950.0,0,1
alfa-romero,turbo,four,hatchback,rwd,front,ohc,four,2bbl,62.0,6000.0,27,28,7463.0,0,1
plymouth,std,two,hatchback,rwd,front,ohc,four,mpfi,110.0,4500.0,37,31,16500.0,0,1
mitsubishi,std,two,wagon,rwd,front,ohc,five,idi,68.0,5250.0,27,29,5118.0,0,1
