symboling,normalized-losses,make,aspiration,num-of-doors,body-style,drive-wheels,engine-location,wheel-base,length,width,height,curb-weight,engine-type,num-of-cylinders,engine-size,fuel-system,bore,stroke,compression-ratio,horsepower,peak-rpm,city-mpg,highway-mpg,price,city-L/100km,horsepower-binned,diesel,gas
3,122,nissan,std,two,sedan,rwd,front,93.7,0.8322921672272945,0.8944444444444445,52.6,2500,ohc,four,92,mpfi,3.03,3.07,9.31,92.0,5000.0,37,30,9258.0,6.351351351351353,Low,0,1
-1,122,alfa-romero,std,two,convertible,rwd,front,104.3,0.810667948101874,0.9430555555555556,57.5,2385,ohc,four,80,mpfi,3.03,3.19,9.4,162.0,5200.0,24,38,17950.0,13.823529411764708,Low,0,1
3,188,volvo,std,four,hatchback,fwd,front,96.1,0.9072561268620856,0.8583333333333333,53.7,1985,ohc,four,97,2bbl,3.03,3.5,8.0,114.0,5250.0,27,18,8495.0,9.791666666666666,Low,0,1
0,192,honda,std,four,hatchback,rwd,front,97.3,0.9024507448342144,0.8805555555555555,50.6,2707,dohc,four,194,mpfi,2.97,3.64,9.4,102.0,5500.0,26,25,13295.0,7.580645161290323,Medium,0,1
0,103,plymouth,std,four,sedan,rwd,front,94.5,0.8543969245555022,0.9083333333333334,57.5,2372,ohc,two,97,idi,3.47,3.12,9.2,102.0,4800.0,19,31,8949.0,7.580645161290323,Low,0,1
-1,137,nissan,std,two,sedan,fwd,front,104.3,0.8543969245555022,0.9055555555555556,56.5,3042,ohc,five,90,idi,3.01,3.19,9.4,145.0,5500.0,31,30,6849.0,9.038461538461537,Medium,0,1
2,150,toyota,std,two,wagon,fwd,front,93.7,0.8342143200384431,0.9097222222222222,56.3,2128,l,four,108,mpfi,3.46,3.03,7.7,90.0,5400.0,38,29,6649.0,8.392857142857142,Medium,0,1
-1,122,honda,std,four,sedan,fwd,front,88.6,0.8284478616049976,0.9486111111111112,49.7,2910,ohc,four,98,2bbl,3.31,3.46,9.0,88.0,5200.0,24,38,16925.0,12.36842105263158,Medium,0,1
1,194,toyota,std,two,sedan,rwd,front,103.3,0.897164824603556,0.8944444444444445,51.6,2535,ohcf,four,98,spdi,2.97,3.15,9.4,58.0,5200.0,23,31,9495.0,8.703703703703704,Low,0,1
1,118,nissan,std,two,hatchback,fwd,front,93.7,0.8294089380105718,0.9111111111111108,48.8,2324,ohc,four,97,mpfi,3.62,3.39,8.5,86.0,5500.0,31,47,6479.0,10.217391304347826,Medium,0,1
0,81,nissan,std,two,hatchback,fwd,front,94.5,0.7991350312349833,0.9958333333333332,55.5,3485,dohc,four,97,idi,3.62,3.15,8.7,70.0,5500.0,35,28,5151.0,9.4,Medium,0,1
0,188,volkswagen,std,two,hatchback,rwd,front,109.1,0.897164824603556,0.9430555555555556,58.7,3505,ohcf,four,152,2bbl,3.62,3.23,7.0,101.0,5250.0,31,24,7689.0,7.580645161290323,Low,0,1
0,119,mercedes-benz,std,two,hatchback,fwd,front,99.1,0.8817876021143681,0.9083333333333334,55.1,2500,ohc,five,122,mpfi,3.03,3.86,8.8,70.0,5800.0,31,24,8949.0,11.190476190476188,High,0,0
1,77,peugot,std,two,sedan,fwd,front,107.9,0.9557904853435848,0.9111111111111108,51.6,2510,ohc,four,183,2bbl,3.329751243781096,3.29,9.4,114.0,5000.0,31,31,11259.0,11.75,Low,0,1
0,93,mercedes-benz,std,four,hatchback,fwd,front,95.9,0.8543969245555022,0.95,50.6,3252,ohcf,four,97,mpfi,3.43,3.9,10.1,114.0,4250.0,31,25,13415.0,12.36842105263158,Low,0,1
0,85,dodge,std,two,hatchback,rwd,front,110.0,0.8577606919750121,0.9083333333333334,49.7,1837,ohc,four,120,mpfi,3.31,3.46,9.4,62.0,4150.0,38,37,16500.0,12.36842105263158,Low,0,1
1,74,mazda,std,four,sedan,rwd,front,105.8,0.7208073041806824,0.95,54.5,2081,ohc,six,98,2bbl,3.03,3.15,8.5,68.0,5000.0,29,32,6918.0,7.121212121212121,Low,0,1
-1,106,alfa-romero,std,two,sedan,fwd,front,100.4,0.9072561268620856,0.8374999999999999,53.0,3950,ohc,four,98,mpfi,3.19,3.4,8.5,116.0,5500.0,24,24,9095.0,12.36842105263158,Low,0,1
1,122,toyota,std,four,hatchback,fwd,front,88.6,0.9010091302258528,0.8944444444444445,55.7,3139,ohc,five,122,mpfi,3.78,3.23,9.0,97.0,4800.0,24,16,11549.0,9.791666666666666,High,0,1
-1,106,toyota,std,four,hatchback,fwd,front,96.1,0.9591542527630946,0.8888888888888888,51.0,2395,ohc,four,90,mpfi,3.63,3.64,9.0,160.0,5500.0,33,17,7299.0,9.791666666666666,Medium,0,1
2,104,honda,std,two,hatchback,fwd,front,96.0,0.8015377222489188,0.9236111111111112,55.7,2405,dohc,four,90,1bbl,3.46,2.64,7.5,116.0,4650.0,27,30,7898.0,9.038461538461537,Low,0,1
1,85,renault,std,four,sedan,fwd,front,93.7,0.9072561268620856,0.8861111111111111,56.1,2414,ohc,four,171,2bbl,3.19,2.07,9.0,112.0,5500.0,24,30,6695.0,7.580645161290323,Low,1,1
0,168,toyota,std,four,hatchback,fwd,front,115.6,0.8543969245555022,0.9916666666666668,54.9,2212,ohcv,four,156,spdi,3.62,3.15,9.0,143.0,5000.0,27,33,7499.0,10.217391304347826,Low,0,1
2,94,mitsubishi,turbo,four,sedan,fwd,front,93.7,0.9072561268620856,0.9236111111111112,56.7,3016,ohc,four,156,idi,2.54,3.1,9.5,70.0,5200.0,17,38,11248.0,7.34375,Low,0,1
0,94,nissan,std,two,hatchback,rwd,front,95.7,0.9072561268620856,0.9236111111111112,54.5,1950,ohc,four,152,mpfi,3.19,3.03,9.0,123.0,4750.0,21,33,9960.0,6.351351351351353,Low,0,1
1,107,saab,std,two,wagon,fwd,front,109.1,0.7558865929841423,0.9208333333333332,54.1,3049,ohc,four,119,mpfi,2.91,3.35,8.7,76.0,5250.0,20,43,34184.0,8.703703703703704,Medium,0,1
0,153,peugot,std,four,sedan,rwd,front,102.9,0.9072561268620856,0.9333333333333332,49.7,1956,ohc,four,234,mpfi,3.54,3.39,23.0,184.0,5500.0,27,34,5118.0,10.217391304347826,Low,1,1
2,158,volvo,std,four,hardtop,4wd,front,115.6,0.810667948101874,0.9402777777777778,55.7,2145,ohc,four,97,2bbl,3.62,3.39,9.5,86.0,5200.0,18,32,34028.0,8.703703703703704,Low,0,1
2,158,mitsubishi,turbo,four,hatchback,rwd,front,109.1,0.8543969245555022,0.95,54.7,3770,ohc,four,156,mpfi,3.15,3.08,9.4,104.256157635468,4150.0,19,37,7788.0,8.392857142857142,Low,0,1
2,148,subaru,turbo,four,convertible,rwd,front,93.7,0.7962518020182604,0.95,52.0,3252,ohc,six,108,2bbl,3.54,3.11,10.0,86.0,4800.0,30,22,9959.0,14.6875,Low,0,1
1,122,volvo,std,four,hatchback,4wd,front,95.9,0.8178760211436809,0.9208333333333332,55.5,1918,ohc,four,97,mpfi,3.8,3.52,9.0,68.0,5000.0,26,25,10345.0,7.833333333333332,Low,0,1
3,161,toyota,std,four,sedan,rwd,front,104.3,0.8495915425276309,0.9222222222222224,51.6,3130,ohc,six,120,mpfi,2.91,,9.4,86.0,4800.0,16,34,6229.0,7.580645161290323,Low,0,1
2,104,alfa-romero,std,two,hatchback,fwd,front,95.7,0.8116290245074483,0.9083333333333334,53.9,3130,dohc,six,136,2bbl,3.27,3.86,8.4,68.0,4800.0,25,43,11199.0,10.681818181818182,Medium,0,1
1,122,mazda,std,two,sedan,rwd,front,100.4,0.8284478616049976,0.8888888888888888,53.3,2385,ohc,four,90,2bbl,3.03,3.07,8.5,97.0,5200.0,31,25,12290.0,12.36842105263158,Medium,0,1
0,108,mercedes-benz,std,two,sedan,rwd,front,95.3,0.8111484863046613,0.8861111111111111,54.5,2240,ohcv,four,121,2bbl,3.19,3.27,9.0,69.0,4800.0,47,38,11248.0,8.392857142857142,Medium,1,1
0,103,toyota,std,two,hatchback,fwd,front,95.7,0.9072561268620856,0.95,57.5,2443,ohc,six,110,2bbl,3.43,3.23,11.5,84.0,5500.0,23,29,41315.0,11.190476190476188,High,0,1
0,91,honda,std,two,convertible,fwd,front,95.7,0.897164824603556,0.9236111111111112,56.0,2714,ohc,four,97,mpfi,3.62,2.8,9.41,140.0,4800.0,24,38,20970.0,7.580645161290323,Medium,0,1
1,65,subaru,std,four,hatchback,fwd,rear,94.5,0.8125901009130225,0.9805555555555556,56.1,2952,ohc,four,90,idi,3.46,3.15,7.0,134.0,5125.369458128079,24,22,8195.0,12.36842105263158,Medium,1,1
0,168,nissan,std,four,sedan,rwd,front,99.1,0.8438250840941854,0.95,54.9,2290,ohc,four,92,mpfi,3.19,3.39,8.4,101.0,5800.0,28,29,12964.0,12.36842105263158,Low,0,1
2,94,chevrolet,turbo,two,hatchback,fwd,front,93.7,0.8495915425276309,0.9111111111111108,54.1,2385,ohc,four,120,1bbl,3.54,3.39,9.0,82.0,5500.0,19,32,32250.0,9.038461538461537,Low,0,1
0,119,toyota,std,two,hatchback,fwd,front,98.8,0.9591542527630946,0.8902777777777777,59.1,2458,ohcv,five,308,mpfi,3.19,3.29,9.4,116.0,4800.0,24,30,11259.0,9.791666666666666,High,0,1
1,158,mazda,std,four,sedan,rwd,front,95.7,0.8202787121576165,0.8861111111111111,50.2,2403,ohc,twelve,122,mpfi,3.31,3.1,9.4,110.0,5500.0,27,32,15998.0,7.833333333333332,Low,0,1
0,125,toyota,std,four,hatchback,fwd,front,102.4,0.897164824603556,0.8888888888888888,53.5,3230,ohcf,four,151,2bbl,3.62,3.15,8.7,110.0,5000.0,19,31,8358.0,6.351351351351353,Low,0,1
1,122,mazda,std,four,sedan,rwd,front,94.5,0.8438250840941854,0.9666666666666666,49.4,2778,ohc,four,121,2bbl,3.19,3.07,9.5,116.0,5500.0,19,38,6338.0,10.217391304347826,High,0,1
0,161,peugot,std,four,hatchback,fwd,front,94.5,0.8966842864007688,0.95,49.7,2395,ohc,six,136,mpfi,3.62,3.07,9.4,76.0,5500.0,25,22,19699.0,6.527777777777778,Low,0,0
2,145,peugot,turbo,two,sedan,rwd,front,88.4,0.7208073041806824,0.9097222222222222,58.7,2265,ohc,six,97,2bbl,3.19,3.12,21.0,152.0,5800.0,16,34,23875.0,9.038461538461537,Low,0,1
0,168,porsche,std,four,sedan,fwd,front,93.7,0.810667948101874,0.8861111111111111,56.2,2380,ohc,six,92,mpfi,3.78,3.64,9.5,184.0,5000.0,30,25,6785.0,7.580645161290323,Medium,0,1
1,103,bmw,std,two,sedan,4wd,front,97.0,0.9557904853435848,0.8861111111111111,50.6,2385,ohc,four,97,2bbl,3.43,3.9,8.4,95.0,5000.0,27,25,9980.0,7.121212121212121,Medium,0,1
0,95,volvo,std,four,sedan,rwd,front,98.4,0.762614127823162,0.8861111111111111,55.7,1938,dohc,four,326,2bbl,3.62,3.47,8.7,82.0,6000.0,18,31,18920.0,13.823529411764708,Low,0,1
-1,110,saab,std,four,sedan,rwd,front,96.3,0.8467083133109082,0.9236111111111112,52.0,3485,ohc,four,181,mpfi,3.329751243781096,2.64,9.4,84.0,4350.0,38,34,6692.0,6.911764705882352,Medium,0,1
0,122,subaru,std,two,hatchback,fwd,front,109.1,0.9173474291206152,0.9222222222222224,49.7,3139,ohc,four,121,2bbl,3.7,3.19,7.0,82.0,5900.0,17,25,8495.0,12.36842105263158,High,0,1
-1,129,volkswagen,std,four,sedan,rwd,front,110.0,0.7645362806343105,0.9916666666666668,50.2,2261,ohc,four,108,mpfi,3.62,3.47,8.7,123.0,5800.0,24,30,5151.0,7.580645161290323,Low,0,0
1,95,volvo,std,four,sedan,rwd,front,88.6,0.8438250840941854,0.9097222222222222,52.0,2765,ohcv,four,79,mpfi,2.92,3.52,7.0,110.0,5800.0,31,38,12940.0,11.190476190476188,Medium,0,1
1,122,peugot,std,four,sedan,rwd,front,93.7,0.8543969245555022,0.8833333333333333,50.6,2037,ohc,four,120,1bbl,3.39,3.41,9.0,101.0,5000.0,21,29,7499.0,18.07692307692308,Low,0,1
3,65,toyota,std,two,wagon,rwd,front,94.3,0.8332532436328689,0.8833333333333333,58.7,3230,ohc,four,209,2bbl,3.62,3.4,9.3,88.0,4400.0,19,25,36000.0,12.36842105263158,Low,0,1
1,106,nissan,std,four,sedan,fwd,front,93.7,0.8390197020663143,0.9236111111111112,54.3,3131,ohc,four,121,2bbl,3.01,3.23,7.5,145.0,5400.0,37,29,31600.0,7.580645161290323,High,0,1
1,110,mazda,std,four,hatchback,fwd,front,109.1,0.9557904853435848,0.9097222222222222,54.5,2548,ohc,four,122,2bbl,3.19,3.03,23.0,95.0,5100.0,19,25,7898.0,9.4,Low,0,1
-1,102,volkswagen,std,two,sedan,fwd,front,110.0,0.8265257087938491,0.8833333333333333,54.1,1967,dohc,four,121,mpfi,3.43,3.35,9.3,82.0,4800.0,38,54,7895.0,6.351351351351353,High,0,1
1,115,peugot,std,two,sedan,fwd,front,103.3,0.8265257087938491,0.8861111111111111,54.3,3252,ohc,four,92,mpfi,3.7,3.58,9.0,101.0,4800.0,21,27,17950.0,7.580645161290323,Low,0,1
2,168,toyota,std,four,hatchback,4wd,front,93.1,0.8111484863046613,0.8875,54.3,1951,ohc,four,132,mpfi,3.329751243781096,3.03,9.0,145.0,4750.0,23,33,11048.0,7.580645161290323,Low,0,1
1,122,peugot,std,four,wagon,fwd,rear,114.2,0.9173474291206152,0.9236111111111112,56.5,2410,ohc,four,90,mpfi,3.34,3.58,9.0,110.0,5250.0,38,34,11549.0,6.527777777777778,Medium,0,1
0,103,toyota,std,four,sedan,fwd,front,97.0,0.9259971167707832,0.8861111111111111,57.5,1967,ohc,four,120,mpfi,3.19,2.68,23.0,69.0,5500.0,22,20,7788.0,8.703703703703704,Low,0,1
1,101,saab,std,four,wagon,rwd,front,97.2,0.9557904853435848,0.8861111111111111,50.2,2128,ohc,eight,156,mpfi,2.97,3.4,9.4,114.0,5400.0,19,34,5572.0,10.217391304347826,Low,0,1
2,83,saab,std,two,convertible,rwd,front,102.0,0.8121095627102355,0.8888888888888888,54.9,3217,ohc,four,134,mpfi,3.15,3.54,8.5,182.0,4800.0,31,34,5399.0,13.823529411764708,Low,0,0
0,81,mercedes-benz,turbo,four,hatchback,rwd,front,104.5,0.7991350312349833,0.8875,50.2,3095,ohc,eight,136,mpfi,3.78,3.23,9.0,116.0,4800.0,30,25,6989.0,11.190476190476188,Medium,0,0
1,65,audi,std,two,wagon,rwd,front,96.5,0.7991350312349833,0.9083333333333334,50.2,2650,rotor,six,121,2bbl,3.27,3.03,8.1,94.0,4500.0,29,47,8358.0,7.580645161290323,Medium,0,1
0,122,toyota,std,four,sedan,fwd,front,97.3,0.8428640076886112,0.8861111111111111,52.0,2420,ohc,four,234,2bbl,3.76,3.19,9.0,114.0,6000.0,27,20,9895.0,14.6875,Low,0,1
2,122,toyota,turbo,four,sedan,rwd,front,96.5,0.8265257087938491,0.9083333333333334,54.4,2507,ohcf,four,120,2bbl,3.62,3.5,22.5,73.0,5100.0,30,30,8558.0,12.36842105263158,Low,0,0
2,91,toyota,std,four,sedan,4wd,front,95.7,0.8313310908217203,0.8875,56.7,2004,rotor,four,146,2bbl,3.19,3.07,8.5,160.0,5400.0,24,37,9295.0,18.07692307692308,Medium,0,1
2,161,bmw,std,four,sedan,fwd,front,93.0,0.6948582412301778,0.8861111111111111,52.6,3055,ohc,four,61,mpfi,2.91,2.64,8.5,72.0,4200.0,30,18,13950.0,11.190476190476188,Low,0,1
2,161,subaru,std,four,sedan,rwd,front,104.9,0.9072561268620856,0.8833333333333333,53.1,1950,ohc,four,109,mpfi,3.05,3.39,7.0,69.0,5800.0,19,36,13295.0,8.392857142857142,Low,0,1
0,107,subaru,std,four,sedan,fwd,front,95.9,0.8049014896684287,0.8999999999999999,54.9,2275,ohcv,four,110,2bbl,3.76,3.4,9.0,116.0,5000.0,19,24,15690.0,9.791666666666666,Low,0,1
1,150,volkswagen,std,two,sedan,rwd,front,88.6,0.8226814031715521,0.9402777777777778,56.1,2403,ohcv,four,181,2bbl,2.97,3.03,8.5,114.0,5000.0,21,38,12945.0,6.911764705882352,Low,0,1
3,107,subaru,std,four,hatchback,rwd,front,102.7,0.8015377222489188,0.9236111111111112,54.3,3060,ohc,four,90,2bbl,3.01,3.03,7.0,94.0,5000.0,14,24,10898.0,8.103448275862071,Medium,0,1
1,150,toyota,std,four,sedan,fwd,front,100.4,0.8543969245555022,0.9486111111111112,55.5,2324,ohc,six,209,idi,3.15,3.4,8.5,145.0,5500.0,31,29,6488.0,9.038461538461537,Medium,0,1
3,161,toyota,std,four,sedan,fwd,front,104.3,0.8125901009130225,0.9430555555555556,50.8,2824,l,four,156,idi,3.62,3.29,9.2,116.0,5000.0,19,25,14399.0,9.038461538461537,High,0,1
-1,78,dodge,std,two,hatchback,fwd,front,95.7,0.8409418548774628,0.9208333333333332,53.0,2910,ohc,four,61,2bbl,3.78,3.03,9.0,156.0,6000.0,38,23,7295.0,13.823529411764708,Low,0,1
0,148,toyota,std,four,sedan,fwd,front,94.5,0.9259971167707832,0.9291666666666668,54.4,1918,dohc,four,209,mpfi,3.01,3.5,8.5,135.0,6000.0,23,37,13295.0,8.392857142857142,Low,1,1
3,122,toyota,turbo,two,hardtop,fwd,front,96.5,0.8438250840941854,0.9430555555555556,50.6,2140,ohcf,five,183,mpfi,3.15,3.11,7.5,90.0,4500.0,27,25,10198.0,8.392857142857142,Low,1,1
3,65,toyota,std,four,wagon,fwd,front,94.5,0.8495915425276309,0.8888888888888888,55.6,2535,dohc,four,110,mpfi,3.19,3.52,9.5,58.0,5500.0,31,26,11694.0,13.823529411764708,Medium,0,1
3,122,renault,turbo,two,hatchback,fwd,front,96.5,0.9024507448342144,0.9055555555555556,54.5,2337,ohc,four,92,2bbl,3.47,3.64,9.0,152.0,5500.0,31,25,11245.0,9.038461538461537,Medium,0,1
0,122,porsche,std,four,sedan,fwd,front,95.9,0.8543969245555022,0.9055555555555556,54.9,3012,l,four,80,mpfi,3.54,3.54,7.5,160.0,5000.0,29,24,16900.0,8.392857142857142,Low,0,1
3,85,toyota,std,four,wagon,rwd,front,93.7,0.9735703988467084,0.8888888888888888,56.5,2535,ohc,four,91,mpfi,3.7,3.19,7.5,84.0,5200.0,19,28,8921.0,8.703703703703704,Medium,0,1
1,91,dodge,std,four,sedan,fwd,front,104.5,0.8049014896684287,0.8916666666666667,53.9,2952,ohc,four,70,2bbl,3.05,3.46,9.0,110.0,5100.0,19,37,9495.0,11.75,High,0,1
1,122,mazda,std,two,sedan,rwd,front,95.7,0.810667948101874,0.8861111111111111,49.6,2465,ohcf,four,120,2bbl,3.62,3.27,9.2,82.0,4800.0,19,27,13950.0,13.823529411764708,Low,0,1
0,115,nissan,std,two,sedan,fwd,front,93.1,0.8467083133109082,0.9666666666666666,49.7,1951,ohc,four,209,mpfi,3.19,3.46,9.5,121.0,4400.0,25,28,11850.0,4.795918367346938,Medium,0,1
0,122,volkswagen,std,four,wagon,rwd,front,93.7,0.8966842864007688,0.8833333333333333,50.2,2824,ohc,four,92,mpfi,3.19,3.23,9.0,86.0,5200.0,27,25,11245.0,12.36842105263158,High,1,1
0,122,audi,turbo,four,hatchback,fwd,front,96.3,0.9259971167707832,0.9958333333333332,54.9,1905,ohc,four,156,mpfi,3.5,3.39,9.0,123.0,5200.0,24,25,7775.0,12.36842105263158,Low,0,1
0,85,mercedes-benz,std,four,sedan,fwd,front,91.3,0.8294089380105718,0.9083333333333334,55.1,2579,dohc,four,130,mpfi,3.43,3.23,7.0,92.0,5500.0,16,30,7775.0,7.34375,High,0,0
-1,122,peugot,std,two,hatchback,rwd,front,102.4,0.9173474291206152,0.9083333333333334,50.6,2954,ohc,four,122,mpfi,2.97,3.19,9.4,123.0,5200.0,19,30,17669.0,9.038461538461537,Low,0,1
3,137,toyota,turbo,four,sedan,fwd,front,104.3,0.8870735223450265,0.9111111111111108,56.7,2844,ohc,six,181,mpfi,2.91,3.11,8.1,69.0,5500.0,23,28,9095.0,7.580645161290323,Low,0,1
3,150,bmw,std,four,hatchback,fwd,front,95.3,0.8428640076886112,0.8916666666666667,58.7,2954,ohc,four,136,2bbl,3.01,3.58,9.5,104.256157635468,5000.0,19,22,8238.0,8.103448275862071,Low,1,1
3,122,mazda,std,four,sedan,fwd,front,95.7,0.8226814031715521,0.8888888888888888,56.2,2921,l,four,92,mpfi,3.27,3.27,9.0,69.0,5200.0,29,37,15250.0,13.823529411764708,Low,0,1
3,91,saab,std,four,sedan,rwd,front,103.5,0.957232099951946,0.8833333333333333,52.8,1989,ohc,four,109,2bbl,3.63,3.23,21.5,155.0,6000.0,24,34,7895.0,7.580645161290323,Low,0,1
3,65,audi,std,four,sedan,fwd,front,93.7,0.7991350312349833,0.8888888888888888,54.1,2370,ohc,four,121,mpfi,3.19,3.29,9.0,88.0,4150.0,19,34,12290.0,9.038461538461537,Low,0,1
0,134,nissan,std,four,wagon,fwd,front,114.2,0.897164824603556,0.9125,55.1,3197,ohc,four,181,2bbl,3.17,3.5,8.5,115.0,5500.0,21,32,9995.0,9.791666666666666,Low,0,1
1,122,mazda,std,four,hardtop,fwd,front,97.2,0.8284478616049976,0.8875,50.8,2700,ohc,eight,110,2bbl,3.03,3.35,8.5,123.0,5000.0,17,20,22018.0,8.703703703703704,Medium,0,1
0,161,volvo,std,two,sedan,fwd,front,93.7,0.8495915425276309,0.9194444444444444,55.5,1889,ohc,four,121,spdi,3.8,3.41,9.4,176.0,5250.0,23,32,7463.0,9.791666666666666,Low,0,1
-2,122,volkswagen,std,four,wagon,fwd,front,99.1,0.8265257087938491,0.9097222222222222,56.1,2024,ohc,four,110,2bbl,3.329751243781096,3.19,21.5,86.0,5800.0,26,24,9959.0,7.833333333333332,High,0,1
3,134,porsche,turbo,four,sedan,rwd,front,91.3,0.7558865929841423,0.9958333333333332,53.3,2010,dohc,four,156,2bbl,3.35,3.5,8.4,152.0,4800.0,19,24,10945.0,8.703703703703704,Low,0,1
0,128,volvo,std,four,sedan,fwd,front,94.5,0.8202787121576165,0.9236111111111112,56.7,2040,l,six,136,mpfi,3.43,3.41,9.0,68.0,4800.0,26,32,18150.0,7.580645161290323,Low,0,1
-1,122,peugot,std,four,wagon,rwd,front,94.5,0.8202787121576165,0.9444444444444444,54.1,2094,ohc,four,122,spdi,3.46,3.64,9.0,56.0,4350.0,23,19,17669.0,8.392857142857142,Low,0,1
0,122,mazda,std,four,hatchback,fwd,front,96.6,0.8467083133109082,0.95,54.3,2563,ohc,five,326,2bbl,3.62,3.39,8.7,73.0,5500.0,24,38,8189.0,9.038461538461537,Low,0,1
3,65,audi,std,four,hatchback,rwd,front,94.5,0.7851994233541567,0.9402777777777778,54.5,3055,l,four,181,mpfi,3.15,3.07,9.0,101.0,4250.0,21,25,9988.0,8.703703703703704,Low,1,0
-2,94,honda,std,two,hardtop,fwd,front,99.4,0.8966842864007688,0.9236111111111112,54.3,1889,ohc,four,183,2bbl,3.62,3.35,23.0,82.0,5250.0,31,28,13645.0,7.833333333333332,High,0,0
0,83,volkswagen,std,two,hatchback,fwd,front,102.4,0.8817876021143681,0.9236111111111112,52.0,2670,ohcv,four,110,2bbl,2.91,3.03,9.0,52.0,5000.0,25,28,7129.0,9.791666666666666,Medium,1,1
1,153,toyota,std,two,hatchback,fwd,front,102.4,0.8250840941854877,0.8875,52.8,1900,ohc,four,121,mpfi,3.46,3.23,22.5,102.0,4800.0,31,28,16900.0,7.833333333333332,Low,0,0
0,104,toyota,std,two,wagon,fwd,front,93.7,0.8313310908217203,0.9763888888888888,54.1,1905,ohc,four,92,mpfi,3.43,3.4,8.7,114.0,4800.0,38,16,7775.0,12.36842105263158,Low,0,1
-2,122,toyota,std,four,hatchback,fwd,front,96.0,0.8265257087938491,0.95,56.1,3770,ohc,four,108,mpfi,3.35,3.27,8.1,95.0,5400.0,25,37,9295.0,14.6875,High,0,1
0,119,volkswagen,turbo,two,convertible,fwd,front,94.5,0.7645362806343105,0.9083333333333334,53.3,2191,ohc,four,110,mpfi,3.62,3.5,7.6,76.0,6000.0,17,25,6295.0,6.351351351351353,Medium,0,0
0,154,alfa-romero,std,two,hatchback,rwd,front,114.2,0.810667948101874,0.9125,56.5,3296,ohc,six,152,mpfi,3.24,3.15,21.0,184.0,6000.0,24,30,7099.0,11.190476190476188,High,0,1
0,122,nissan,std,four,sedan,fwd,front,93.7,0.9259971167707832,0.95,55.5,3071,ohc,four,122,mpfi,3.5,3.11,9.5,69.0,4800.0,27,37,6692.0,12.36842105263158,Low,0,1
0,122,subaru,std,four,sedan,fwd,front,93.0,0.8409418548774628,0.8875,53.3,2289,ohc,four,70,2bbl,3.19,3.15,9.4,97.0,6000.0,19,37,18150.0,9.791666666666666,Medium,1,1
1,65,peugot,std,four,sedan,fwd,front,104.3,0.7558865929841423,0.9569444444444444,54.3,2300,ohcv,five,146,spdi,3.19,3.1,23.0,262.0,4800.0,22,25,7788.0,10.217391304347826,Low,0,1
-1,85,honda,std,four,hardtop,fwd,front,93.1,0.7558865929841423,0.9333333333333332,53.7,2800,ohc,four,98,2bbl,3.62,3.29,8.7,140.0,5500.0,21,33,16558.0,10.217391304347826,Low,0,1
-1,148,toyota,std,four,sedan,rwd,front,95.9,0.9072561268620856,0.9236111111111112,52.6,2190,ohc,six,122,mpfi,3.329751243781096,3.35,9.3,70.0,4350.0,21,20,6855.0,4.795918367346938,Low,0,1
-1,104,audi,std,four,wagon,rwd,front,107.9,0.7558865929841423,0.8999999999999999,49.4,2261,dohc,six,110,2bbl,3.78,3.39,9.3,73.0,5000.0,31,32,7609.0,9.791666666666666,Low,0,1
3,104,dodge,std,four,sedan,fwd,front,93.7,0.9072561268620856,0.95,56.7,3950,ohcf,four,122,2bbl,3.62,2.64,9.4,101.0,4800.0,37,24,10198.0,12.36842105263158,High,0,1
1,197,honda,std,two,hatchback,rwd,front,97.3,0.7851994233541567,0.9763888888888888,50.8,1938,ohc,four,97,mpfi,3.34,3.23,9.0,110.0,5500.0,29,22,37028.0,7.833333333333332,Low,0,1
3,85,mitsubishi,std,two,sedan,fwd,front,98.8,0.7558865929841423,0.8888888888888888,50.8,1940,ohc,four,90,2bbl,3.03,3.19,9.3,69.0,4800.0,31,23,45400.0,9.4,High,1,0
2,150,porsche,turbo,four,sedan,fwd,front,97.3,0.9466602594906296,0.9291666666666668,52.8,3740,ohcf,four,91,idi,3.62,3.86,9.4,102.0,4800.0,25,36,5499.0,6.351351351351353,Low,1,1
0,106,subaru,std,four,sedan,fwd,front,95.9,0.9072561268620856,0.9125,54.5,2275,dohc,four,70,mpfi,2.97,2.64,9.4,104.256157635468,5500.0,31,46,8558.0,10.217391304347826,Low,0,1
1,113,nissan,std,four,sedan,fwd,front,94.5,0.8342143200384431,0.9847222222222224,49.4,2707,ohc,five,109,2bbl,3.03,3.4,8.5,156.0,5900.0,17,42,7295.0,14.6875,Low,0,0
0,164,peugot,std,four,hatchback,fwd,front,97.2,0.8495915425276309,0.9402777777777778,52.8,1918,ohcv,eight,156,2bbl,3.54,3.15,8.6,72.0,5200.0,23,24,6938.0,8.103448275862071,Low,0,1
1,150,toyota,turbo,four,hatchback,fwd,front,104.9,0.8015377222489188,0.95,54.5,3139,ohc,four,97,mpfi,3.19,3.07,9.4,68.0,4200.0,31,28,6095.0,8.103448275862071,Medium,0,1
2,81,dodge,std,four,sedan,4wd,front,102.9,0.8125901009130225,0.9097222222222222,56.7,2954,rotor,five,122,mpfi,3.17,3.47,9.6,111.0,5800.0,34,34,7995.0,13.823529411764708,Low,0,1
